Fund Name,Scheme Code,ISIN (Growth / Div Payout),ISIN (Div Reinvestment),Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets
Kotak Contra Reg,103040,INF174K01245,-,equity,equity,Swiggy,Technology,,1.75
Kotak Contra Reg,103040,INF174K01245,-,equity,equity,Bharat Electronics,Industrials,51.68,1.6
Kotak Contra Reg,103040,INF174K01245,-,equity,equity,Radico Khaitan,Consumer Staples,81.77,1.58
Kotak Contra Reg,103040,INF174K01245,-,equity,equity,J&k Bank,Financial,7.6,1.53
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,ICICI Bank,Financial,17.77,14.82
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Infosys,Technology,15.54,9.96
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,SBI,Financial,11.56,9.8
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Axis Bank,Financial,16.04,9.04
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Kotak Bank,Financial,20.78,6.92
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,ITC,Consumer Staples,17.63,6.77
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Tata Consultancy,Technology,16.21,5.65
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,NTPC,Energy & Utilities,12.98,4.49
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,4.21
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Hindalco Ind,Materials,16.93,3.99
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Power Grid,Energy & Utilities,16.85,3.22
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,HCL Technologies,Technology,18.94,3.06
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.84
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Coal India,Materials,8.95,2.54
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,ONGC,Energy & Utilities,7.45,2.52
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Tech Mahindra,Technology,29.47,2.31
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,2.02
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Dr. Reddy'S Labs,Healthcare,25.22,1.94
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Cipla,Healthcare,28.23,1.93
Kotak Nifty 50 Value 20 ETF,150619,INF179KC1DK8,-,equity,equity,Wipro,Technology,14.55,1.43
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Hindalco Ind,Materials,16.93,5.98
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,NTPC,Energy & Utilities,12.98,5.51
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Tata Steel,Materials,23.19,5.48
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Power Fin.,Financial,5.47,5.36
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Coal India,Materials,8.95,5.26
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,ONGC,Energy & Utilities,7.45,5.22
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,5.06
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Power Grid,Energy & Utilities,16.85,4.7
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,SBI,Financial,11.56,4.61
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Grasim,Materials,43.09,4.18
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Indian Oil,Energy & Utilities,4.9,3.86
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,3.76
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Shriram Finance,Financial,23.54,3.37
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Bank Of Baroda,Financial,7.38,2.94
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,REC,Financial,5.79,2.86
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,2.81
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Vedanta,Materials,6.88,2.71
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,IndusInd Bank,Financial,82.24,2.63
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,GAIL (India),Energy & Utilities,15.28,2.4
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Canara Bank,Financial,6.85,2.38
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,The Federal Bank,Financial,18.21,2.1
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Union Bank,Financial,6.92,2.04
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,Punjab National Bank,Financial,6.85,1.97
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,SAIL,Materials,22.3,1.43
Kotak Nifty200 Value 30 Index Reg,154148,INF174KA1YS4,-,equity,equity,NMDC,Materials,10.44,1.32
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Garware Hi-Tech,Materials,45.1,4.34
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Sun Pharmaceutical,Healthcare,38.12,4.3
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,KSH International,Industrials,53.98,3.98
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Tata Motors,Industrials,49.49,3.93
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,3.69
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,SBI,Financial,11.56,3.34
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Schaeffler India,Industrials,53.96,3.23
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Tenneco Clean Air India,Consumer Discretionary,38.07,3.17
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Tata Power,Energy & Utilities,34.34,3.01
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Carraro India,Industrials,23.39,3
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Interglobe Aviation,Industrials,,2.97
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Siemens Energy India,Energy & Utilities,103.88,2.7
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,2.67
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Bharat Dynamics,Industrials,114.25,2.54
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Shriram Finance,Financial,23.54,2.44
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,HDFC Bank,Financial,16.18,2.17
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Mahindra Lifespace,Real Estate,25.04,2.15
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Tech Mahindra,Technology,29.47,2.09
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.05
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.02
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,ICICI Bank,Financial,17.77,1.99
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,SKF India (Industrial),Industrials,56.55,1.99
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Kirloskar Ferrous,Materials,21.85,1.93
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Onesource Specialty Pharma,Healthcare,,1.69
LIC MF Value Reg,152016,INF397L01KQ3,-,equity,equity,Schneider Electric,Energy & Utilities,148.44,1.63
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,ICICI Bank,Financial,17.77,3.93
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,JSW Energy,Energy & Utilities,47.09,3.04
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Tube Investments,Consumer Discretionary,98.83,2.72
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,2.7
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Indus Towers,Technology,15.29,2.69
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Vodafone Idea,Technology,4.71,2.59
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.52
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,IndusInd Bank,Financial,82.24,2.49
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Bandhan Bank,Financial,28.07,2.42
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,HDFC Bank,Financial,16.18,2.28
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Shriram Finance,Financial,23.54,2.24
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Grasim,Materials,43.09,2.04
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Jindal Saw,Materials,17.35,1.98
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Infosys,Technology,15.54,1.97
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Ambuja Cements,Materials,22.6,1.93
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Biocon,Healthcare,173.88,1.7
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Tech Mahindra,Technology,29.47,1.7
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,IDFC First Bank,Financial,41.75,1.59
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Oil India,Energy & Utilities,10.34,1.49
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Tata Consultancy,Technology,16.21,1.49
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Carborundum Uni,Materials,116.61,1.46
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,REC,Financial,5.79,1.4
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,The Ramco Cements,Materials,30.12,1.4
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Alkem Laboratories,Healthcare,27.94,1.38
Mahindra Manulife Value Reg,153304,INF174V01CF5,-,equity,equity,Voltamp Transformers,Industrials,33.57,1.37
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Hindalco Ind,Materials,16.93,5.94
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Tata Steel,Materials,23.19,5.66
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,NTPC,Energy & Utilities,12.98,5.5
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Coal India,Materials,8.95,5.24
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,ONGC,Energy & Utilities,7.45,5.21
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Grasim,Materials,43.09,5.1
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,5.05
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Power Grid,Energy & Utilities,16.85,5.04
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,SBI,Financial,11.56,4.59
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,3.13
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Power Fin.,Financial,5.47,3.13
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Indian Oil,Energy & Utilities,4.9,3.11
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Vedanta,Materials,6.88,2.7
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,2.28
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,National Aluminium,Materials,11.65,2.02
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,SAIL,Materials,22.3,1.92
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Aster Dm Health,Healthcare,105.2,1.89
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Bank Of Baroda,Financial,7.38,1.82
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,GAIL (India),Energy & Utilities,15.28,1.82
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,REC,Financial,5.79,1.75
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,IndusInd Bank,Financial,82.24,1.75
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,NMDC,Materials,10.44,1.65
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,Canara Bank,Financial,6.85,1.49
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,The Federal Bank,Financial,18.21,1.38
Mirae Asset Nifty 500 Value 50 ETF,154299,INF769K01QV2,-,equity,equity,UPL,Materials,26.82,1.33
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Hindalco Ind,Materials,16.93,9.28
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,8.86
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,ONGC,Energy & Utilities,7.45,7.76
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,SBI,Financial,11.56,6.99
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Coal India,Materials,8.95,6.99
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,6.82
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Indian Oil,Energy & Utilities,4.9,6.65
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Power Fin.,Financial,5.47,4.7
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,4.48
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,GAIL (India),Energy & Utilities,15.28,4.2
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Bank Of Baroda,Financial,7.38,3.72
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,SAIL,Materials,22.3,3.5
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Canara Bank,Financial,6.85,3.41
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,REC,Financial,5.79,2.94
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Punjab National Bank,Financial,6.85,2.71
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,IndusInd Bank,Financial,82.24,2.33
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Union Bank,Financial,6.92,2.22
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Life Insurance,Financial,9.46,1.73
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Petronet Lng,Energy & Utilities,11.05,1.46
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Indian Bank,Financial,10.08,1.42
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Bank Of India,Financial,6.52,1.33
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,LIC Housing Fin.,Financial,5.4,1.27
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Bandhan Bank,Financial,28.07,0.97
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,AWL Agri Business,Consumer Staples,23.99,0.96
Motilal Oswal BSE Enhanced Value ETF,150517,INF247L01BE5,-,equity,equity,Maharashtra Bank,Financial,9.81,0.88
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Hindalco Ind,Materials,16.93,9.27
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,8.85
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,ONGC,Energy & Utilities,7.45,7.75
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,SBI,Financial,11.56,6.98
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Coal India,Materials,8.95,6.98
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Bharat Petroleum,Energy & Utilities,5.31,6.81
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Indian Oil,Energy & Utilities,4.9,6.64
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Power Fin.,Financial,5.47,4.69
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Hindustan Petro,Energy & Utilities,4.73,4.47
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,GAIL (India),Energy & Utilities,15.28,4.19
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Bank Of Baroda,Financial,7.38,3.71
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,SAIL,Materials,22.3,3.5
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Canara Bank,Financial,6.85,3.4
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,REC,Financial,5.79,2.94
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Punjab National Bank,Financial,6.85,2.71
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,IndusInd Bank,Financial,82.24,2.33
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Union Bank,Financial,6.92,2.22
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Life Insurance,Financial,9.46,1.73
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Petronet Lng,Energy & Utilities,11.05,1.46
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Indian Bank,Financial,10.08,1.42
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Bank Of India,Financial,6.52,1.33
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,LIC Housing Fin.,Financial,5.4,1.26
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Bandhan Bank,Financial,28.07,0.97
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,AWL Agri Business,Consumer Staples,23.99,0.96
Motilal Oswal BSE Enhanced Value Index Reg,150519,INF247L01BG0,-,equity,equity,Maharashtra Bank,Financial,9.81,0.88
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,ICICI Bank,Financial,17.77,14.83
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Infosys,Technology,15.54,9.97
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,SBI,Financial,11.56,9.8
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Axis Bank,Financial,16.04,9.04
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Kotak Bank,Financial,20.78,6.93
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,ITC,Consumer Staples,17.63,6.77
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Tata Consultancy,Technology,16.21,5.65
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,NTPC,Energy & Utilities,12.98,4.49
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,4.22
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Hindalco Ind,Materials,16.93,3.99
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Power Grid,Energy & Utilities,16.85,3.22
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,HCL Technologies,Technology,18.94,3.06
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.84
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Coal India,Materials,8.95,2.55
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,ONGC,Energy & Utilities,7.45,2.52
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Tech Mahindra,Technology,29.47,2.31
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,2.02
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Dr. Reddy'S Labs,Healthcare,25.22,1.95
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Cipla,Healthcare,28.23,1.93
Nippon India ETF Nifty 50 Value 20,134782,INF204KB18I3,-,equity,equity,Wipro,Technology,14.55,1.43
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,ICICI Bank,Financial,17.77,14.83
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Infosys,Technology,15.54,9.96
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,SBI,Financial,11.56,9.8
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Axis Bank,Financial,16.04,9.04
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Kotak Bank,Financial,20.78,6.92
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,ITC,Consumer Staples,17.63,6.77
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Tata Consultancy,Technology,16.21,5.65
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,NTPC,Energy & Utilities,12.98,4.49
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Maruti Suzuki,Consumer Discretionary,28.87,4.22
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Hindalco Ind,Materials,16.93,3.99
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Power Grid,Energy & Utilities,16.85,3.22
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,HCL Technologies,Technology,18.94,3.06
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Bajaj Auto,Consumer Discretionary,26.21,2.84
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Coal India,Materials,8.95,2.54
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,ONGC,Energy & Utilities,7.45,2.52
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Tech Mahindra,Technology,29.47,2.31
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Tata Motors Passenger Vehicles,Consumer Discretionary,1.63,2.02
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Dr. Reddy'S Labs,Healthcare,25.22,1.94
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Cipla,Healthcare,28.23,1.93
Nippon India Nifty 50 Value 20 Index Reg,148719,INF204KB19Y8,-,equity,equity,Wipro,Technology,14.55,1.43
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,HDFC Bank,Financial,16.18,7.3
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,SBI,Financial,11.56,4.39
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,NTPC,Energy & Utilities,12.98,4.14
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,IndusInd Bank,Financial,82.24,3.73
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Axis Bank,Financial,16.04,3.41
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Bharat Heavy Elect,Industrials,88.33,3.07
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,ICICI Bank,Financial,17.77,3.07
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Bharti Airtel,Technology,42.8,3.05
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Kotak Bank,Financial,20.78,2.9
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Reliance Ind,Energy & Utilities,22.24,2.88
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Asian Paints,Materials,61.1,2.29
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Larsen & Toubro,Industrials,35.84,2.12
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Tata Consultancy,Technology,16.21,1.97
Nippon India Value Reg,153692,INF204KC1FP1,-,equity,equity,Bajaj Finance,Financial,31.4,1.94
